Timestamp,Battery_V,Battery_Pct,GPS_Sats,GPS_Fix,Rel_Alt,Roll,Pitch,Yaw,Mode,Armed,Health
14:14:09.646,15.23,9400.0,11,FIX_3D,0.47,0.0,0.0,0.0,Unknown,False,Unknown
14:14:09.746,15.23,9400.0,11,FIX_3D,0.47,0.0,0.0,0.0,Unknown,False,Unknown
14:14:11.954,15.22,9400.0,10,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.055,15.22,9400.0,10,FIX_3D,0.56,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.155,15.22,9400.0,10,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.255,15.22,9400.0,10,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.355,15.22,9400.0,10,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.455,15.22,9400.0,10,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.555,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.655,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.755,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.856,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:12.957,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.057,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.157,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.257,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.358,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.458,15.23,9400.0,11,FIX_3D,0.56,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.558,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.658,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.759,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.859,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:13.959,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.059,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.159,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.259,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.359,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.460,15.23,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.560,15.23,9400.0,11,FIX_3D,0.56,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.660,15.23,9400.0,11,FIX_3D,0.56,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.760,15.23,9400.0,11,FIX_3D,0.56,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.861,15.23,9400.0,11,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:14.961,15.23,9400.0,10,FIX_3D,0.57,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.061,15.23,9400.0,10,FIX_3D,0.58,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.162,15.23,9400.0,10,FIX_3D,0.6,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.262,15.23,9400.0,10,FIX_3D,0.6,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.362,15.23,9400.0,10,FIX_3D,0.63,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.462,15.23,9400.0,10,FIX_3D,0.63,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.562,15.24,9400.0,11,FIX_3D,0.63,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.662,15.24,9400.0,11,FIX_3D,0.65,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.762,15.24,9400.0,11,FIX_3D,0.65,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.863,15.24,9400.0,11,FIX_3D,0.66,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:15.963,15.24,9400.0,11,FIX_3D,0.66,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.063,15.24,9400.0,11,FIX_3D,0.66,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.164,15.24,9400.0,11,FIX_3D,0.66,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.264,15.24,9400.0,11,FIX_3D,0.66,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.365,15.24,9400.0,11,FIX_3D,0.66,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.465,15.24,9400.0,11,FIX_3D,0.64,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.565,15.24,9400.0,11,FIX_3D,0.61,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.666,15.24,9400.0,11,FIX_3D,0.61,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.767,15.24,9400.0,11,FIX_3D,0.58,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.867,15.24,9400.0,11,FIX_3D,0.58,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:16.967,15.24,9400.0,11,FIX_3D,0.58,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.068,15.24,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.168,15.24,9400.0,11,FIX_3D,0.55,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.270,15.24,9400.0,11,FIX_3D,0.53,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.370,15.24,9400.0,11,FIX_3D,0.53,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.470,15.24,9400.0,10,FIX_3D,0.5,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.570,15.23,9400.0,10,FIX_3D,0.48,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.671,15.23,9400.0,10,FIX_3D,0.48,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.771,15.23,9400.0,10,FIX_3D,0.48,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.871,15.23,9400.0,10,FIX_3D,0.46,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:17.972,15.23,9400.0,11,FIX_3D,0.46,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.072,15.23,9400.0,11,FIX_3D,0.43,0.0,0.0,0.0,LAND,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.173,15.23,9400.0,11,FIX_3D,0.41,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.273,15.23,9400.0,11,FIX_3D,0.41,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.373,15.23,9400.0,11,FIX_3D,0.41,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.474,15.23,9400.0,11,FIX_3D,-0.0,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.574,15.17,9400.0,11,FIX_3D,-0.0,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.674,15.17,9400.0,11,FIX_3D,-0.02,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.775,15.17,9400.0,11,FIX_3D,-0.02,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.875,15.17,9400.0,11,FIX_3D,-0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:18.975,15.17,9400.0,11,FIX_3D,-0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.075,15.17,9400.0,11,FIX_3D,-0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.175,15.17,9400.0,11,FIX_3D,-0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.275,15.17,9400.0,11,FIX_3D,-0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.376,15.17,9400.0,11,FIX_3D,-0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.476,15.17,9400.0,11,FIX_3D,0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.576,15.17,9400.0,11,FIX_3D,0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.677,15.17,9400.0,11,FIX_3D,0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.777,15.17,9400.0,11,FIX_3D,0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.878,15.17,9400.0,11,FIX_3D,0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:19.979,15.17,9400.0,11,FIX_3D,0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.080,15.17,9400.0,11,FIX_3D,0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.180,15.17,9400.0,11,FIX_3D,0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.280,15.17,9400.0,11,FIX_3D,0.03,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.380,15.17,9400.0,11,FIX_3D,0.03,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.480,15.17,9400.0,10,FIX_3D,0.03,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.580,15.17,9400.0,10,FIX_3D,0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.681,15.17,9400.0,10,FIX_3D,0.02,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.781,15.17,9400.0,10,FIX_3D,0.03,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.881,15.17,9400.0,10,FIX_3D,0.03,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:20.981,15.17,9400.0,11,FIX_3D,0.03,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.081,15.17,9400.0,11,FIX_3D,0.04,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.181,15.17,9400.0,11,FIX_3D,0.06,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.281,15.17,9400.0,11,FIX_3D,0.06,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.381,15.17,9400.0,11,FIX_3D,0.07,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.482,15.17,9400.0,11,FIX_3D,0.07,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.582,15.19,9400.0,11,FIX_3D,0.07,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.682,15.19,9400.0,11,FIX_3D,0.07,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.782,15.19,9400.0,11,FIX_3D,0.07,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.882,15.19,9400.0,11,FIX_3D,0.07,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:21.982,15.19,9400.0,11,FIX_3D,0.06,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.082,15.19,9400.0,11,FIX_3D,0.06,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.182,15.19,9400.0,11,FIX_3D,0.05,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.283,15.19,9400.0,11,FIX_3D,0.05,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.383,15.19,9400.0,11,FIX_3D,0.05,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.483,15.19,9400.0,11,FIX_3D,0.03,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.584,15.19,9400.0,11,FIX_3D,0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.684,15.19,9400.0,11,FIX_3D,0.01,0.0,0.0,0.0,HOLD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.784,15.19,9400.0,11,FIX_3D,0.0,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.884,15.19,9400.0,11,FIX_3D,0.0,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:22.984,15.19,9400.0,11,FIX_3D,0.0,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.084,15.19,9400.0,11,FIX_3D,-0.01,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.184,15.19,9400.0,11,FIX_3D,-0.01,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.285,15.19,9400.0,11,FIX_3D,-0.01,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.385,15.19,9400.0,11,FIX_3D,-0.01,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.485,15.06,9400.0,10,FIX_3D,-0.02,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.586,15.06,9400.0,10,FIX_3D,-0.03,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.687,15.06,9400.0,10,FIX_3D,-0.03,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.787,15.06,9400.0,10,FIX_3D,-0.04,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.887,15.06,9400.0,10,FIX_3D,-0.04,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:23.987,15.06,9400.0,11,FIX_3D,-0.04,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.087,15.06,9400.0,11,FIX_3D,-0.05,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.187,15.06,9400.0,11,FIX_3D,-0.06,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.287,15.06,9400.0,11,FIX_3D,-0.06,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.387,15.06,9400.0,11,FIX_3D,-0.08,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.487,15.06,9400.0,11,FIX_3D,-0.08,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.588,15.06,9400.0,11,FIX_3D,-0.08,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.688,15.06,9400.0,11,FIX_3D,-0.09,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.788,15.06,9400.0,11,FIX_3D,-0.09,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.888,15.06,9400.0,11,FIX_3D,-0.1,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:24.989,15.06,9400.0,11,FIX_3D,-0.1,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.089,15.06,9400.0,11,FIX_3D,-0.1,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.190,15.06,9400.0,11,FIX_3D,-0.09,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.290,15.06,9400.0,11,FIX_3D,-0.09,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.391,15.06,9400.0,11,FIX_3D,-0.09,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.491,15.06,9400.0,11,FIX_3D,-0.08,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.592,15.05,9400.0,11,FIX_3D,-0.06,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.692,15.05,9400.0,11,FIX_3D,-0.06,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.793,15.05,9400.0,11,FIX_3D,-0.03,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.893,15.05,9400.0,11,FIX_3D,-0.03,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:25.993,15.05,9400.0,11,FIX_3D,-0.03,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.093,15.05,9400.0,11,FIX_3D,0.02,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.195,15.05,9400.0,11,FIX_3D,0.02,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.295,15.05,9400.0,11,FIX_3D,0.08,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.396,15.05,9400.0,11,FIX_3D,0.13,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.497,15.04,9400.0,11,FIX_3D,0.13,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.597,15.04,9400.0,11,FIX_3D,0.16,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.697,15.04,9400.0,11,FIX_3D,0.16,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.797,15.04,9400.0,11,FIX_3D,0.16,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.897,15.04,9400.0,11,FIX_3D,0.16,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:26.998,15.04,9400.0,11,FIX_3D,0.16,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:27.098,15.04,9400.0,10,FIX_3D,0.15,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:27.199,15.04,9400.0,10,FIX_3D,0.15,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:14:27.299,15.04,9400.0,10,FIX_3D,0.12,0.0,0.0,0.0,OFFBOARD,True,Gyro Fail|Accel Fail|Mag Fail|Not Armable
