Timestamp,Battery_V,Battery_Pct,GPS_Sats,GPS_Fix,Rel_Alt,Roll,Pitch,Yaw,Mode,Armed,Health
14:37:48.862,15.19,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:48.962,15.19,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.062,15.19,8700.0,11,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.163,15.19,8700.0,11,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.265,15.19,8700.0,11,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.366,15.19,8700.0,11,FIX_3D,2.59,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.466,15.19,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.567,15.18,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.667,15.18,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.768,15.18,8700.0,11,FIX_3D,2.6,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.868,15.18,8700.0,11,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:49.968,15.18,8700.0,11,FIX_3D,2.61,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.068,15.18,8700.0,11,FIX_3D,2.62,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.168,15.18,8700.0,11,FIX_3D,2.62,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.269,15.18,8700.0,11,FIX_3D,2.63,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.369,15.18,8700.0,11,FIX_3D,2.63,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.470,15.18,8700.0,11,FIX_3D,2.63,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.570,15.18,8700.0,11,FIX_3D,2.64,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.671,15.19,8700.0,11,FIX_3D,2.64,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.771,15.19,8700.0,11,FIX_3D,2.64,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.872,15.19,8700.0,11,FIX_3D,2.64,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:50.972,15.19,8700.0,11,FIX_3D,2.64,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
14:37:51.073,15.19,8700.0,11,FIX_3D,2.63,0.0,0.0,0.0,HOLD,False,Gyro Fail|Accel Fail|Mag Fail|Not Armable
