Timestamp,Battery_V,Battery_Pct,GPS_Sats,GPS_Fix,Rel_Alt,Roll,Pitch,Yaw,Mode,Armed,Health
18:57:00.951,14.77,9300.0,19,FIX_3D,0.08,-0.7,0.2,100.6,OFFBOARD,True,OK
18:57:01.052,14.77,9300.0,19,FIX_3D,0.08,-0.7,0.2,100.6,OFFBOARD,True,OK
18:57:01.152,14.77,9300.0,19,FIX_3D,0.08,-0.7,0.2,100.6,OFFBOARD,True,OK
18:57:01.253,14.77,9300.0,19,FIX_3D,0.08,-0.7,0.2,100.6,OFFBOARD,True,OK
18:57:01.354,14.77,9300.0,19,FIX_3D,0.25,0.1,-1.0,102.7,OFFBOARD,True,OK
18:57:01.455,14.77,9300.0,19,FIX_3D,0.4,0.1,-1.0,102.7,OFFBOARD,True,OK
18:57:01.555,14.77,9300.0,19,FIX_3D,0.4,0.1,-1.0,102.7,OFFBOARD,True,OK
18:57:01.656,14.77,9300.0,19,FIX_3D,0.4,0.1,-1.0,102.7,OFFBOARD,True,OK
18:57:01.757,14.47,9300.0,19,FIX_3D,0.58,0.1,0.0,102.7,OFFBOARD,True,OK
18:57:01.858,14.47,9300.0,19,FIX_3D,0.79,0.3,0.2,102.1,OFFBOARD,True,OK
18:57:01.959,14.47,9300.0,19,FIX_3D,0.79,0.3,0.2,102.1,OFFBOARD,True,OK
18:57:02.059,14.47,9300.0,19,FIX_3D,0.79,0.3,0.2,102.1,OFFBOARD,True,OK
18:57:02.160,14.47,9300.0,19,FIX_3D,0.79,0.3,0.2,102.1,OFFBOARD,True,OK
18:57:02.260,14.47,9300.0,19,FIX_3D,0.79,0.3,-0.6,101.7,OFFBOARD,True,OK
18:57:02.361,14.47,9300.0,19,FIX_3D,1.2,-0.2,-1.1,101.6,OFFBOARD,True,OK
18:57:02.461,14.47,9300.0,19,FIX_3D,1.2,-0.2,-1.1,101.6,OFFBOARD,True,OK
18:57:02.562,14.47,9300.0,19,FIX_3D,1.2,-0.2,-1.1,101.6,OFFBOARD,True,OK
18:57:02.663,14.47,9300.0,19,FIX_3D,1.39,-0.2,-1.1,101.6,OFFBOARD,True,OK
18:57:02.764,14.59,9300.0,19,FIX_3D,1.56,-0.1,-1.3,101.5,OFFBOARD,True,OK
18:57:02.867,14.59,9300.0,19,FIX_3D,1.69,-0.1,-1.3,101.5,OFFBOARD,True,OK
18:57:02.967,14.59,9300.0,19,FIX_3D,1.69,-0.1,-1.3,101.5,OFFBOARD,True,OK
18:57:03.068,14.59,9300.0,19,FIX_3D,1.69,-0.1,-1.3,101.5,OFFBOARD,True,OK
18:57:03.168,14.59,9300.0,19,FIX_3D,1.69,-0.1,-1.3,101.5,OFFBOARD,True,OK
18:57:03.269,14.59,9300.0,19,FIX_3D,1.79,-0.1,-1.3,101.5,OFFBOARD,True,OK
18:57:03.370,14.59,9300.0,19,FIX_3D,1.86,-0.1,-1.7,101.7,OFFBOARD,True,OK
18:57:03.470,14.59,9300.0,19,FIX_3D,1.9,-0.1,-1.7,101.7,OFFBOARD,True,OK
18:57:03.571,14.59,9300.0,19,FIX_3D,1.9,-0.1,-1.7,101.7,OFFBOARD,True,OK
18:57:03.672,14.59,9300.0,19,FIX_3D,1.9,-0.1,-1.7,101.7,OFFBOARD,True,OK
18:57:03.773,14.58,9300.0,19,FIX_3D,1.93,-0.0,-1.6,101.8,OFFBOARD,True,OK
18:57:03.873,14.58,9300.0,19,FIX_3D,1.93,0.1,-1.4,101.7,OFFBOARD,True,OK
18:57:03.974,14.58,9300.0,19,FIX_3D,1.94,0.1,-1.4,101.7,OFFBOARD,True,OK
18:57:04.073,14.58,9300.0,19,FIX_3D,1.94,0.1,-1.4,101.7,RETURN_TO_LAUNCH,True,OK
18:57:04.174,14.58,9300.0,19,FIX_3D,1.94,0.0,-1.3,101.6,RETURN_TO_LAUNCH,True,OK
18:57:04.273,14.58,9300.0,19,FIX_3D,1.93,-0.2,-1.3,101.7,RETURN_TO_LAUNCH,True,OK
18:57:04.373,14.58,9300.0,19,FIX_3D,1.93,-0.2,-1.3,101.7,RETURN_TO_LAUNCH,True,OK
18:57:04.474,14.58,9300.0,19,FIX_3D,1.92,-0.2,-1.3,101.7,RETURN_TO_LAUNCH,True,OK
18:57:04.574,14.58,9300.0,19,FIX_3D,1.92,-0.2,-1.3,101.7,RETURN_TO_LAUNCH,True,OK
18:57:04.674,14.58,9300.0,19,FIX_3D,1.92,-0.2,-1.3,101.7,RETURN_TO_LAUNCH,True,OK
18:57:04.775,14.58,9300.0,19,FIX_3D,1.92,-0.2,-1.3,101.7,RETURN_TO_LAUNCH,True,OK
18:57:04.875,14.48,9300.0,19,FIX_3D,1.91,-0.6,-1.1,101.5,RETURN_TO_LAUNCH,True,OK
18:57:04.976,14.48,9300.0,19,FIX_3D,1.91,-0.6,-1.1,101.5,RETURN_TO_LAUNCH,True,OK
18:57:05.076,14.48,9300.0,19,FIX_3D,1.91,-0.6,-1.1,101.5,RETURN_TO_LAUNCH,True,OK
18:57:05.176,14.48,9300.0,19,FIX_3D,1.91,-0.6,-1.1,101.5,RETURN_TO_LAUNCH,True,OK
18:57:05.277,14.48,9300.0,19,FIX_3D,1.91,-0.6,-1.1,101.5,RETURN_TO_LAUNCH,True,OK
18:57:05.377,14.48,9300.0,19,FIX_3D,1.89,-0.6,-1.6,101.7,RETURN_TO_LAUNCH,True,OK
18:57:05.478,14.48,9300.0,19,FIX_3D,1.89,-0.6,-1.6,101.7,RETURN_TO_LAUNCH,True,OK
18:57:05.579,14.48,9300.0,19,FIX_3D,1.89,-0.6,-1.6,101.7,RETURN_TO_LAUNCH,True,OK
18:57:05.679,14.48,9300.0,19,FIX_3D,1.89,-0.6,-1.6,101.7,RETURN_TO_LAUNCH,True,OK
18:57:05.780,14.48,9300.0,19,FIX_3D,1.9,-0.6,-1.6,101.7,RETURN_TO_LAUNCH,True,OK
18:57:05.881,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:05.982,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.082,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.182,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.283,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.383,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.484,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.585,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.686,14.48,9300.0,19,FIX_3D,1.91,-0.5,-1.4,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.785,14.47,9200.0,19,FIX_3D,1.9,1.3,-0.4,102.0,RETURN_TO_LAUNCH,True,OK
18:57:06.886,14.47,9200.0,19,FIX_3D,1.9,0.3,-0.7,101.8,RETURN_TO_LAUNCH,True,OK
18:57:06.986,14.47,9200.0,19,FIX_3D,1.9,0.3,-0.7,101.8,RETURN_TO_LAUNCH,True,OK
18:57:07.087,14.47,9200.0,19,FIX_3D,1.9,0.3,-0.7,101.8,RETURN_TO_LAUNCH,True,OK
18:57:07.186,14.47,9200.0,19,FIX_3D,1.89,-0.8,-1.0,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.288,14.47,9200.0,19,FIX_3D,1.88,-0.8,-1.0,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.389,14.47,9200.0,19,FIX_3D,1.88,-0.8,-1.0,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.489,14.47,9200.0,19,FIX_3D,1.88,-0.8,-1.0,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.590,14.47,9200.0,19,FIX_3D,1.88,-0.8,-1.0,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.690,14.47,9200.0,19,FIX_3D,1.88,-0.8,-1.0,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.792,14.47,9200.0,19,FIX_3D,1.88,-0.8,-1.0,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.893,14.44,9200.0,19,FIX_3D,1.89,-0.2,-1.1,101.6,RETURN_TO_LAUNCH,True,OK
18:57:07.993,14.44,9200.0,19,FIX_3D,1.89,-0.2,-1.1,101.6,RETURN_TO_LAUNCH,True,OK
18:57:08.094,14.44,9200.0,19,FIX_3D,1.89,-0.2,-1.1,101.6,RETURN_TO_LAUNCH,True,OK
18:57:08.194,14.44,9200.0,19,FIX_3D,1.89,-0.2,-1.1,101.6,RETURN_TO_LAUNCH,True,OK
18:57:08.295,14.44,9200.0,19,FIX_3D,1.89,-0.1,-1.0,101.5,RETURN_TO_LAUNCH,True,OK
18:57:08.395,14.44,9200.0,19,FIX_3D,1.89,-0.1,-1.0,101.5,RETURN_TO_LAUNCH,True,OK
18:57:08.496,14.44,9200.0,19,FIX_3D,1.89,-0.1,-1.0,101.5,RETURN_TO_LAUNCH,True,OK
18:57:08.597,14.44,9200.0,19,FIX_3D,1.89,-0.1,-1.0,101.5,RETURN_TO_LAUNCH,True,OK
18:57:08.697,14.44,9200.0,19,FIX_3D,1.89,-0.1,-1.0,101.5,RETURN_TO_LAUNCH,True,OK
18:57:08.798,14.44,9200.0,19,FIX_3D,1.89,-0.4,-1.4,101.5,RETURN_TO_LAUNCH,True,OK
18:57:08.899,14.44,9200.0,19,FIX_3D,1.88,-0.5,-1.3,101.4,LAND,True,OK
18:57:08.999,14.44,9200.0,19,FIX_3D,1.88,-0.5,-1.3,101.4,LAND,True,OK
18:57:09.099,14.44,9200.0,19,FIX_3D,1.88,-0.5,-1.3,101.4,LAND,True,OK
18:57:09.200,14.44,9200.0,19,FIX_3D,1.88,-0.5,-1.3,101.4,LAND,True,OK
18:57:09.300,14.44,9200.0,19,FIX_3D,1.87,-0.3,-1.3,101.4,LAND,True,OK
18:57:09.401,14.44,9200.0,19,FIX_3D,1.83,-0.2,-1.2,101.3,LAND,True,OK
18:57:09.501,14.44,9200.0,19,FIX_3D,1.75,-0.2,-1.2,101.3,LAND,True,OK
18:57:09.601,14.44,9200.0,19,FIX_3D,1.75,-0.2,-1.2,101.3,LAND,True,OK
18:57:09.702,14.44,9200.0,19,FIX_3D,1.75,-0.2,-1.2,101.3,LAND,True,OK
18:57:09.803,14.48,9200.0,19,FIX_3D,1.65,0.1,-0.7,101.3,LAND,True,OK
18:57:09.903,14.48,9200.0,19,FIX_3D,1.55,0.1,-0.7,101.3,LAND,True,OK
18:57:10.003,14.48,9200.0,19,FIX_3D,1.55,0.1,-0.7,101.3,LAND,True,OK
18:57:10.104,14.48,9200.0,19,FIX_3D,1.55,0.1,-0.7,101.3,LAND,True,OK
18:57:10.204,14.48,9200.0,19,FIX_3D,1.45,0.2,-0.9,101.4,LAND,True,OK
18:57:10.303,14.48,9200.0,19,FIX_3D,1.36,-0.2,-1.1,101.2,LAND,True,OK
18:57:10.404,14.48,9200.0,19,FIX_3D,1.36,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:10.503,14.48,9200.0,19,FIX_3D,1.27,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:10.604,14.48,9200.0,19,FIX_3D,1.27,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:10.704,14.48,9200.0,19,FIX_3D,1.27,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:10.804,14.48,9200.0,19,FIX_3D,1.27,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:10.905,14.39,9200.0,19,FIX_3D,1.1,0.0,-1.4,101.1,RETURN_TO_LAUNCH,True,OK
18:57:11.005,14.39,9200.0,19,FIX_3D,1.1,0.0,-1.4,101.1,RETURN_TO_LAUNCH,True,OK
18:57:11.105,14.39,9200.0,19,FIX_3D,1.1,0.0,-1.4,101.1,RETURN_TO_LAUNCH,True,OK
18:57:11.205,14.39,9200.0,19,FIX_3D,1.1,0.0,-1.4,101.1,RETURN_TO_LAUNCH,True,OK
18:57:11.306,14.39,9200.0,19,FIX_3D,1.1,0.0,-1.4,101.1,RETURN_TO_LAUNCH,True,OK
18:57:11.405,14.39,9200.0,19,FIX_3D,0.99,-0.2,-1.2,101.7,RETURN_TO_LAUNCH,True,OK
18:57:11.506,14.39,9200.0,19,FIX_3D,0.99,-0.2,-1.2,101.7,RETURN_TO_LAUNCH,True,OK
18:57:11.606,14.39,9200.0,19,FIX_3D,0.97,-0.2,-1.2,101.7,RETURN_TO_LAUNCH,True,OK
18:57:11.706,14.39,9200.0,19,FIX_3D,0.97,-0.2,-1.2,101.7,RETURN_TO_LAUNCH,True,OK
18:57:11.806,14.35,9200.0,19,FIX_3D,0.99,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:11.905,14.35,9200.0,19,FIX_3D,1.03,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:12.005,14.35,9200.0,19,FIX_3D,1.03,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:12.106,14.35,9200.0,19,FIX_3D,1.03,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:12.206,14.35,9200.0,19,FIX_3D,1.03,-0.2,-1.1,101.2,RETURN_TO_LAUNCH,True,OK
18:57:12.307,14.35,9200.0,19,FIX_3D,1.09,-0.3,-1.1,101.1,RETURN_TO_LAUNCH,True,OK
18:57:12.408,14.35,9200.0,19,FIX_3D,1.14,-0.4,-1.0,101.0,RETURN_TO_LAUNCH,True,OK
18:57:12.508,14.35,9200.0,19,FIX_3D,1.2,-0.4,-1.0,101.0,RETURN_TO_LAUNCH,True,OK
18:57:12.608,14.35,9200.0,19,FIX_3D,1.2,-0.4,-1.0,101.0,RETURN_TO_LAUNCH,True,OK
18:57:12.709,14.35,9200.0,19,FIX_3D,1.2,-0.4,-1.0,101.0,RETURN_TO_LAUNCH,True,OK
18:57:12.809,14.39,9200.0,19,FIX_3D,1.25,-0.2,-0.7,100.8,RETURN_TO_LAUNCH,True,OK
18:57:12.910,14.39,9200.0,19,FIX_3D,1.29,-0.2,-0.7,100.8,RETURN_TO_LAUNCH,True,OK
18:57:13.010,14.39,9200.0,19,FIX_3D,1.29,-0.2,-0.7,100.8,RETURN_TO_LAUNCH,True,OK
18:57:13.110,14.39,9200.0,19,FIX_3D,1.29,-0.2,-0.7,100.8,RETURN_TO_LAUNCH,True,OK
18:57:13.211,14.39,9200.0,19,FIX_3D,1.33,-0.2,-0.7,100.7,RETURN_TO_LAUNCH,True,OK
18:57:13.310,14.39,9200.0,19,FIX_3D,1.34,-0.2,-0.7,100.7,RETURN_TO_LAUNCH,True,OK
18:57:13.410,14.39,9200.0,19,FIX_3D,1.34,-0.1,-0.8,100.5,RETURN_TO_LAUNCH,True,OK
18:57:13.511,14.39,9200.0,19,FIX_3D,1.34,-0.1,-0.8,100.5,RETURN_TO_LAUNCH,True,OK
18:57:13.611,14.39,9200.0,19,FIX_3D,1.34,-0.1,-0.8,100.5,RETURN_TO_LAUNCH,True,OK
18:57:13.711,14.39,9200.0,19,FIX_3D,1.34,-0.1,-0.8,100.5,RETURN_TO_LAUNCH,True,OK
18:57:13.812,14.39,9200.0,19,FIX_3D,1.34,-0.1,-0.8,100.5,RETURN_TO_LAUNCH,True,OK
18:57:13.913,14.41,9200.0,19,FIX_3D,1.32,0.0,-1.9,100.2,RETURN_TO_LAUNCH,True,OK
18:57:14.013,14.41,9200.0,19,FIX_3D,1.29,0.0,-1.9,100.2,RETURN_TO_LAUNCH,True,OK
18:57:14.113,14.41,9200.0,19,FIX_3D,1.29,0.0,-1.9,100.2,RETURN_TO_LAUNCH,True,OK
18:57:14.213,14.41,9200.0,19,FIX_DGPS,1.27,-0.3,-0.8,100.4,RETURN_TO_LAUNCH,True,OK
18:57:14.313,14.41,9200.0,19,FIX_DGPS,1.26,-0.4,-0.1,100.6,RETURN_TO_LAUNCH,True,OK
18:57:14.414,14.41,9200.0,19,FIX_DGPS,1.26,-0.4,-0.1,100.6,RETURN_TO_LAUNCH,True,OK
18:57:14.514,14.41,9200.0,19,FIX_DGPS,1.26,-0.4,-0.1,100.6,RETURN_TO_LAUNCH,True,OK
18:57:14.615,14.41,9200.0,19,FIX_DGPS,1.25,-0.4,-0.1,100.6,RETURN_TO_LAUNCH,True,OK
18:57:14.714,14.38,9100.0,19,FIX_DGPS,1.25,-0.7,0.5,100.7,RETURN_TO_LAUNCH,True,OK
18:57:14.814,14.38,9100.0,19,FIX_DGPS,1.25,-0.7,0.5,100.7,RETURN_TO_LAUNCH,True,OK
18:57:14.914,14.38,9100.0,19,FIX_DGPS,1.25,-0.7,0.2,100.8,RETURN_TO_LAUNCH,True,OK
18:57:15.015,14.38,9100.0,19,FIX_DGPS,1.25,-0.7,0.2,100.8,RETURN_TO_LAUNCH,True,OK
18:57:15.115,14.38,9100.0,19,FIX_DGPS,1.25,-0.7,0.2,100.8,RETURN_TO_LAUNCH,True,OK
18:57:15.215,14.38,9100.0,19,FIX_DGPS,1.25,-0.7,0.2,100.8,RETURN_TO_LAUNCH,True,OK
18:57:15.316,14.38,9100.0,19,FIX_DGPS,1.24,-0.6,-0.4,100.6,RETURN_TO_LAUNCH,True,OK
18:57:15.416,14.38,9100.0,19,FIX_DGPS,1.24,-0.5,-0.5,100.2,RETURN_TO_LAUNCH,True,OK
18:57:15.515,14.38,9100.0,19,FIX_DGPS,1.24,-0.5,-0.5,100.2,RETURN_TO_LAUNCH,True,OK
18:57:15.616,14.38,9100.0,19,FIX_DGPS,1.24,-0.5,-0.5,100.2,RETURN_TO_LAUNCH,True,OK
18:57:15.716,14.37,9100.0,19,FIX_DGPS,1.25,-0.7,-0.8,100.0,RETURN_TO_LAUNCH,True,OK
18:57:15.817,14.37,9100.0,19,FIX_DGPS,1.25,-0.5,-1.0,100.1,RETURN_TO_LAUNCH,True,OK
18:57:15.917,14.37,9100.0,19,FIX_DGPS,1.26,-0.5,-1.0,100.1,RETURN_TO_LAUNCH,True,OK
18:57:16.017,14.37,9100.0,19,FIX_DGPS,1.26,-0.5,-1.0,100.1,RETURN_TO_LAUNCH,True,OK
18:57:16.117,14.37,9100.0,19,FIX_DGPS,1.26,-0.5,-1.0,100.1,RETURN_TO_LAUNCH,True,OK
18:57:16.218,14.37,9100.0,19,FIX_DGPS,1.27,-0.3,-1.1,100.3,RETURN_TO_LAUNCH,True,OK
18:57:16.317,14.37,9100.0,19,FIX_DGPS,1.27,-0.3,-1.1,100.3,RETURN_TO_LAUNCH,True,OK
18:57:16.418,14.37,9100.0,19,FIX_DGPS,1.27,-0.2,-1.1,100.4,RETURN_TO_LAUNCH,True,OK
18:57:16.518,14.37,9100.0,19,FIX_DGPS,1.28,-0.2,-1.1,100.4,RETURN_TO_LAUNCH,True,OK
18:57:16.620,14.37,9100.0,19,FIX_DGPS,1.28,-0.2,-1.1,100.4,RETURN_TO_LAUNCH,True,OK
18:57:16.721,14.37,9100.0,19,FIX_DGPS,1.28,-0.2,-1.1,100.4,RETURN_TO_LAUNCH,True,OK
18:57:16.822,14.37,9100.0,19,FIX_DGPS,1.28,-0.1,-0.9,100.4,RETURN_TO_LAUNCH,True,OK
18:57:16.923,14.37,9100.0,19,FIX_DGPS,1.28,-0.1,-1.1,100.3,RETURN_TO_LAUNCH,True,OK
18:57:17.023,14.37,9100.0,19,FIX_DGPS,1.28,-0.1,-1.1,100.3,RETURN_TO_LAUNCH,True,OK
18:57:17.124,14.37,9100.0,19,FIX_DGPS,1.28,-0.1,-1.1,100.3,RETURN_TO_LAUNCH,True,OK
18:57:17.225,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.6,100.3,RETURN_TO_LAUNCH,True,OK
18:57:17.325,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.7,100.5,RETURN_TO_LAUNCH,True,OK
18:57:17.425,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.7,100.5,RETURN_TO_LAUNCH,True,OK
18:57:17.527,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.7,100.5,RETURN_TO_LAUNCH,True,OK
18:57:17.628,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.7,100.5,RETURN_TO_LAUNCH,True,OK
18:57:17.729,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.7,100.5,RETURN_TO_LAUNCH,True,OK
18:57:17.830,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.9,100.8,RETURN_TO_LAUNCH,True,OK
18:57:17.931,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.9,100.9,RETURN_TO_LAUNCH,True,OK
18:57:18.031,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.9,100.9,RETURN_TO_LAUNCH,True,OK
18:57:18.131,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.9,100.9,RETURN_TO_LAUNCH,True,OK
18:57:18.232,14.37,9100.0,19,FIX_DGPS,1.28,0.0,-1.9,100.9,RETURN_TO_LAUNCH,True,OK
18:57:18.331,14.37,9100.0,19,FIX_DGPS,1.28,0.1,-1.6,100.8,RETURN_TO_LAUNCH,True,OK
18:57:18.432,14.37,9100.0,19,FIX_DGPS,1.27,0.2,-1.5,100.7,RETURN_TO_LAUNCH,True,OK
18:57:18.532,14.37,9100.0,19,FIX_DGPS,1.27,0.2,-1.5,100.7,RETURN_TO_LAUNCH,True,OK
18:57:18.633,14.37,9100.0,19,FIX_DGPS,1.27,0.2,-1.5,100.7,RETURN_TO_LAUNCH,True,OK
18:57:18.732,14.36,9100.0,19,FIX_DGPS,1.27,0.0,-1.5,100.6,RETURN_TO_LAUNCH,True,OK
18:57:18.832,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.3,100.5,RETURN_TO_LAUNCH,True,OK
18:57:18.932,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.3,100.5,RETURN_TO_LAUNCH,True,OK
18:57:19.032,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.3,100.5,RETURN_TO_LAUNCH,True,OK
18:57:19.133,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.3,100.5,RETURN_TO_LAUNCH,True,OK
18:57:19.233,14.36,9100.0,19,FIX_DGPS,1.27,-0.2,-1.2,100.4,RETURN_TO_LAUNCH,True,OK
18:57:19.332,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.2,100.3,RETURN_TO_LAUNCH,True,OK
18:57:19.432,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.2,100.3,RETURN_TO_LAUNCH,True,OK
18:57:19.533,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.2,100.3,RETURN_TO_LAUNCH,True,OK
18:57:19.633,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.2,100.3,RETURN_TO_LAUNCH,True,OK
18:57:19.734,14.36,9100.0,19,FIX_DGPS,1.27,-0.1,-1.2,100.3,RETURN_TO_LAUNCH,True,OK
18:57:19.834,14.34,9100.0,19,FIX_DGPS,1.27,0.3,-1.5,100.5,OFFBOARD,True,OK
18:57:19.935,14.34,9100.0,19,FIX_DGPS,1.27,0.3,-1.5,100.5,OFFBOARD,True,OK
18:57:20.035,14.34,9100.0,19,FIX_DGPS,1.27,0.3,-1.5,100.5,OFFBOARD,True,OK
18:57:20.136,14.34,9100.0,19,FIX_DGPS,1.27,0.3,-1.5,100.5,OFFBOARD,True,OK
18:57:20.238,14.34,9100.0,19,FIX_DGPS,1.27,0.3,-1.5,100.5,OFFBOARD,True,OK
18:57:20.339,14.34,9100.0,19,FIX_DGPS,1.2,1.1,-3.2,81.4,OFFBOARD,True,OK
18:57:20.439,14.34,9100.0,19,FIX_DGPS,1.2,1.1,-3.2,81.4,OFFBOARD,True,OK
18:57:20.540,14.34,9100.0,19,FIX_DGPS,1.11,1.1,-3.2,81.4,OFFBOARD,True,OK
18:57:20.640,14.34,9100.0,19,FIX_DGPS,1.11,1.1,-3.2,81.4,OFFBOARD,True,OK
18:57:20.741,14.34,9100.0,19,FIX_DGPS,1.11,1.1,-3.2,81.4,OFFBOARD,True,OK
18:57:20.843,14.26,9100.0,19,FIX_DGPS,1.02,-5.6,-4.8,61.6,OFFBOARD,True,OK
18:57:20.943,14.26,9100.0,19,FIX_DGPS,0.98,-9.8,-10.4,43.2,OFFBOARD,True,OK
18:57:21.044,14.26,9100.0,19,FIX_DGPS,0.98,-9.8,-10.4,43.2,OFFBOARD,True,OK
18:57:21.144,14.26,9100.0,19,FIX_DGPS,0.98,-9.8,-10.4,43.2,OFFBOARD,True,OK
18:57:21.245,14.26,9100.0,19,FIX_DGPS,0.98,-9.8,-10.4,43.2,OFFBOARD,True,OK
18:57:21.346,14.26,9100.0,19,FIX_DGPS,0.98,-9.8,-10.4,43.2,OFFBOARD,True,OK
18:57:21.446,14.26,9100.0,19,FIX_DGPS,1.04,0.8,-0.9,11.6,OFFBOARD,True,OK
18:57:21.547,14.26,9100.0,19,FIX_DGPS,1.04,0.8,-0.9,11.6,OFFBOARD,True,OK
18:57:21.647,14.26,9100.0,19,FIX_DGPS,1.12,0.8,-0.9,11.6,OFFBOARD,True,OK
18:57:21.748,14.17,9100.0,19,FIX_DGPS,1.25,0.5,2.6,-0.7,OFFBOARD,True,OK
18:57:21.848,14.17,9100.0,19,FIX_DGPS,1.25,-0.7,3.5,-6.5,OFFBOARD,True,OK
18:57:21.949,14.17,9100.0,19,FIX_DGPS,1.25,-0.7,3.5,-6.5,OFFBOARD,True,OK
18:57:22.050,14.17,9100.0,19,FIX_DGPS,1.43,-0.7,3.5,-6.5,OFFBOARD,True,OK
18:57:22.151,14.17,9100.0,19,FIX_DGPS,1.43,-0.7,3.5,-6.5,OFFBOARD,True,OK
18:57:22.252,14.17,9100.0,19,FIX_DGPS,1.66,-0.7,3.4,-5.5,OFFBOARD,True,OK
18:57:22.352,14.17,9100.0,19,FIX_DGPS,1.9,0.2,3.0,-2.0,OFFBOARD,True,OK
18:57:22.453,14.17,9100.0,19,FIX_DGPS,1.9,0.2,3.0,-2.0,OFFBOARD,True,OK
18:57:22.555,14.17,9100.0,19,FIX_DGPS,2.11,0.2,3.0,-2.0,OFFBOARD,True,OK
18:57:22.655,14.17,9100.0,19,FIX_DGPS,2.11,0.2,3.0,-2.0,OFFBOARD,True,OK
18:57:22.756,14.17,9100.0,19,FIX_DGPS,2.11,0.2,3.0,-2.0,OFFBOARD,True,OK
18:57:22.857,14.36,9000.0,19,FIX_DGPS,2.3,1.6,2.8,0.9,OFFBOARD,True,OK
18:57:22.957,14.36,9000.0,19,FIX_DGPS,2.46,1.6,2.8,0.9,OFFBOARD,True,OK
18:57:23.057,14.36,9000.0,19,FIX_DGPS,2.46,1.6,2.8,0.9,OFFBOARD,True,OK
18:57:23.157,14.36,9000.0,19,FIX_DGPS,2.46,1.6,2.8,0.9,OFFBOARD,True,OK
18:57:23.258,14.36,9000.0,19,FIX_DGPS,2.46,1.6,2.8,0.9,OFFBOARD,True,OK
18:57:23.357,14.36,9000.0,19,FIX_DGPS,2.46,1.6,2.8,0.9,OFFBOARD,True,OK
18:57:23.457,14.36,9000.0,19,FIX_DGPS,2.69,1.0,2.5,0.8,OFFBOARD,True,OK
18:57:23.558,14.36,9000.0,19,FIX_DGPS,2.76,1.0,2.5,0.8,OFFBOARD,True,OK
